Image_name,data_type,Genotype,Treatment,Replication,Group,DBSCAN_density_points,DBSCAN_center_x,DBSCAN_center_y,Density_points,Density_center_x,Density_center_y,FCM_density_points,FCM_center_x,FCM_center_y,GMM_density_points,GMM_center_x,GMM_center_y,HDBSCAN_density_points,HDBSCAN_center_x,HDBSCAN_center_y,K-mean_density_points,K-mean_center_x,K-mean_center_y,SLIC_density_points,SLIC_center_x,SLIC_center_y,Mean_shift_density_points,Mean-shift_center_x,Mean-shift_center_y,OPTICS_density_points,OPTICS_center_x,OPTICS_center_y
d15_20_G03_0_4_T,glasshouse_b2,CALINGIRI,T0,R4,T,12147,1942,2322,50,1860.1,2542.12,22399,1784,2337,29803,1713,2041,12147,1889.04602,2310.212233,11996,1535.895715,814.9722407,368182,870.9457035,1485.815024,10051,1833.396378,2731.979007,11933,1890.044834,2329.095533
d15_21_G03_1_1_T,glasshouse_b2,CALINGIRI,T1,R1,T,9711,1868,2353,57,1706.947368,2110.877193,18389,1822,2150,19680,1800,1834,9711,1868.942539,2353.465658,7718,1377.038741,1880.212361,349607,2037.598154,2077.66801,5167,1815.103155,1728.591446,9711,1868.942539,2353.465658
d15_22_G03_1_2_T,glasshouse_b2,CALINGIRI,T1,R2,T,9498,2026,1890,61,2061.721311,2370.360656,14871,1787,2051,21465,1783,1692,9498,2057.721626,1889.944304,7897,1892.769913,1618.53476,607640,1968.839609,1297.391918,7148,1902.450476,1640.262171,9498,2057.721626,1889.944304
d15_23_G03_1_3_T,glasshouse_b2,CALINGIRI,T1,R3,T,9580,1416,2000,74,1586.148649,1449.837838,12224,1409,1982,12592,1529,1077,9580,1483.68048,1988.865866,6131,735.7956288,1459.09297,375025,1872.329514,1477.669518,5083,1505.096203,2370.740114,9580,1483.68048,1988.865866
d15_24_G03_1_4_T,glasshouse_b2,CALINGIRI,T1,R4,T,7489,2286,1924,82,1295.121951,1140.182927,17462,1513,1038,23421,1308,1684,7489,2273.660836,1923.619575,8000,1341.461,923.6755,362497,2039.767568,1504.109411,7331,1059.110899,2047.601146,7489,2273.660836,1923.619575
d15_25_G04_0_1_S,glasshouse_b2,Forrest,T0,R1,S,6465,1521,1747,72,1485.361111,1794.25,9899,1553,789,11917,1502,940,6417,1488.084775,1735.104098,5916,1427.619168,608.546146,359283,1452.450753,1343.490947,3949,1365.787794,516.8678146,6417,1488.084775,1735.104098
d15_26_G04_0_2_S,glasshouse_b2,Forrest,T0,R2,S,4073,1387,2053,58,1579.5,871.9482759,8642,1407,2106,13169,1461,1346,4073,1383.756199,2057.040265,4688,1551.724829,601.6772611,379287,1008.151526,2052.980759,2782,1524.034867,477.1894321,4073,1383.756199,2057.040265
d15_27_G04_0_3_S,glasshouse_b2,Forrest,T0,R3,S,4676,1007,1627,90,1412.611111,595.3888889,11875,1476,711,18759,1072,1427,4676,1007.3287,1627.11805,9612,1478.407303,575.0366209,380550,865.5671659,1640.035286,9801,1474.624324,584.0116315,4213,764.9681937,2362.704249
d15_28_G04_0_4_S,glasshouse_b2,Forrest,T0,R4,S,3714,1497,1989,72,1499.930556,513.5416667,14112,1245,702,15580,1183,778,3714,1496.907108,1989.070813,7700,1450.109221,535.8841558,392667,1824.91355,271.0136324,6447,1503.581821,488.1081123,3662,1495.876024,1993.164937
d15_29_G04_1_1_S,glasshouse_b2,Forrest,T1,R1,S,2258,303,1595,54,1469.907407,418.5925926,5749,1160,1505,6833,1256,1217,2258,302.7984942,1595.110275,3068,359.2992177,1509.97751,333987,286.501253,1469.195567,1966,288.8123093,1619.234486,2239,301.8365342,1596.751675
d15_30_G04_1_2_S,glasshouse_b2,Forrest,T1,R2,S,3059,1059,1714,69,1362.42029,492.4492754,6429,1050,1754,5020,1334,920,3059,1057.044132,1712.515201,2754,1369.576616,575.8776325,301638,883.4143079,2033.340295,1737,803.6338515,2145.001151,3059,1057.044132,1712.515201
d15_31_G04_1_3_S,glasshouse_b2,Forrest,T1,R3,S,1934,643,1515,53,565.3207547,1811.132075,8111,1109,1786,8767,1133,1747,1934,643.0170631,1514.70062,3778,603.6058761,1676.123346,378303,1334.94599,1467.224817,2417,1355.083575,1414.730244,1934,643.0170631,1514.70062
d15_32_G04_1_4_S,glasshouse_b2,Forrest,T1,R4,S,2142,1360,853,66,798.1212121,1732.984848,4840,1440,692,4840,1440,692,2142,1355.966387,853.2735761,1957,1533.81349,476.148186,319733,1458.569503,865.6360338,1905,795.6293963,1748.058268,2142,1355.966387,853.2735761
d15_33_G05_0_1_S,glasshouse_b2,Hartog,T0,R1,S,3360,1225,882,51,1197.45098,2353.745098,13733,1259,2273,13542,1259,2280,3360,1229.100298,882.078869,6036,1073.647614,1041.408714,365852,1456.865727,2197.073598,9177,1156.630598,2304.436744,3360,1229.100298,882.078869
d15_34_G05_0_2_S,glasshouse_b2,Hartog,T0,R2,S,8136,2122,1173,66,1577.5,545.5909091,24890,1571,941,31207,1690,1831,8136,2108.481686,1172.633481,13629,1591.256218,617.4867562,205146,2154.367241,875.0089936,10228,1519.087016,531.9120063,7676,2124.644867,1207.852137
d15_35_G05_0_3_S,glasshouse_b2,Hartog,T0,R3,S,3974,983,2104,50,869.98,2293.14,12621,835,1867,13916,835,1867,3974,982.0727227,2104.290639,7328,1550.271288,628.025655,335707,279.9568433,1467.066361,3609,999.8423386,2019.062621,3956,981.3336704,2105.543984
d15_36_G05_0_4_S,glasshouse_b2,Hartog,T0,R4,S,4828,1165,1759,58,2430.137931,1434.810345,19215,1409,1177,24206,1213,1652,4828,1179.597142,1763.844242,9323,1116.583181,1592.214738,371302,873.3351342,1506.078262,6616,1264.227025,922.6139661,4828,1179.597142,1763.844242
d15_37_G05_1_1_S,glasshouse_b2,Hartog,T1,R1,S,3670,2381,2349,54,1016.277778,2043.518519,11074,1103,1617,11074,1103,1617,3670,2380.528065,2349.077657,5543,1021.0884,2076.010464,297355,2563.528812,2071.962217,3305,1059.418759,2017.179123,3670,2380.528065,2349.077657
d15_38_G05_1_2_S,glasshouse_b2,Hartog,T1,R2,S,3245,2234,1821,48,2161,1675.3125,17920,1029,1552,17920,1029,1552,3245,2219.48074,1828.031741,7892,879.5400405,2210.189559,386125,875.3671842,1652.310104,4034,1309.313585,719.8973723,3245,2219.48074,1828.031741
d15_39_G05_1_3_S,glasshouse_b2,Hartog,T1,R3,S,3549,1009,1990,53,1772.245283,923.1320755,7603,992,2148,8578,1001,2027,3549,1012.399267,1990.475909,4188,1714.120344,974.1174785,310971,886.8292638,2069.325667,3114,1747.013809,1937.998073,3549,1012.399267,1990.475909
d15_40_G05_1_4_S,glasshouse_b2,Hartog,T1,R4,S,3692,1658,2081,65,1162.830769,1212.4,8120,1678,1825,12020,1618,1521,3692,1661.01598,2081.394095,3483,1660.072064,2097.667528,367103,1460.564814,931.1403503,3434,1659.876238,2101.464473,3692,1661.01598,2081.394095
d15_41_G06_0_1_S,glasshouse_b2,3811,T0,R1,S,7624,1346,2288,69,1600.492754,443.2028986,19231,1513,2022,19519,1521,2002,7624,1350.943861,2286.806663,9285,1458.306193,1796.808293,354211,1453.050902,1594.725728,10727,1386.612287,2255.832479,5702,1533.557524,1944.746931
d15_42_G06_0_2_S,glasshouse_b2,3811,T0,R2,S,7585,1927,2484,68,1505.102941,647.0147059,20079,1001,2123,23185,998,2093,7585,1913.408438,2484.001978,11528,859.1407009,1952.552828,394376,1444.490836,355.2341649,8482,1464.65244,596.9438812,6163,1914.935097,2592.509979
d15_43_G06_0_3_S,glasshouse_b2,3811,T0,R3,S,6213,1409,1969,72,1593.680556,1875.208333,23385,1434,2115,27060,1405,1993,6213,1445.468534,1968.731531,9459,1724.61645,1762.806956,366959,1450.850272,1583.851526,9472,1557.653611,1824.746094,6213,1445.468534,1968.731531
d15_44_G06_0_4_S,glasshouse_b2,3811,T0,R4,S,9615,1081,1651,61,2175.409836,2048.622951,23496,1287,1590,24607,1287,1590,9615,1104.531981,1666.058554,12818,1723.78343,613.6110158,664928,1283.939547,1134.35194,11949,1705.702653,581.7894384,9561,1103.487292,1668.522958
d15_45_G06_1_1_S,glasshouse_b2,3811,T1,R1,S,4130,764,1720,67,945.7761194,954.1044776,13430,1226,1762,16592,1258,1652,4130,763.6588378,1719.637046,6029,1448.926854,1408.954553,374206,1017.057848,1468.598769,5392,1468.419325,1379.505935,4130,763.6588378,1719.637046
d15_46_G06_1_2_S,glasshouse_b2,3811,T1,R2,S,4723,1662,1513,70,1625.871429,620.6285714,12590,1728,1914,14775,1685,1817,4723,1676.055473,1513.400381,5553,1570.557897,1420.992977,364050,1461.802137,1020.043928,4723,1676.615287,1528.956384,4723,1676.055473,1513.400381
d15_47_G06_1_3_S,glasshouse_b2,3811,T1,R3,S,6069,1418,1842,76,1516.684211,760.9736842,14120,1409,1726,12661,1413,1687,6069,1417.211237,1841.507827,6168,1278.80869,1449.220169,599954,1386.917559,1315.832215,4696,1318.752342,1396.022572,6069,1417.211237,1841.507827
d15_48_G06_1_4_S,glasshouse_b2,3811,T1,R4,S,9334,1256,1704,64,1551.375,592.203125,16981,1249,1816,17300,1250,1809,9334,1267.986072,1700.811978,7086,1545.686142,504.392464,486979,1412.925101,1145.581333,6820,1549.418915,491.1398827,6098,1300.976878,1426.433421
d31_01_G01_0_1_T,glasshouse_b2,Gladius,T0,R1,T,10824,923,2665,106,2384.811321,2626.566038,33471,2187,3279,37184,2338,2985,9463,918.8066152,2566.34228,19475,2369.592606,2300.689191,333824,982.2354115,2082.842974,10856,2332.104735,3394.804256,9468,918.8549852,2566.570765
d31_02_G01_0_2_T,glasshouse_b2,Gladius,T0,R2,T,12750,1727,3866,61,1645.295082,4254.032787,40919,1711,3661,40061,1711,3661,12750,1734.119059,3870.520078,18015,1750.969969,3022.339328,417349,1639.680965,3268.593971,19375,1892.683665,3678.104671,9028,1796.619185,3596.641892
d31_03_G01_0_3_T,glasshouse_b2,Gladius,T0,R3,T,14694,1386,1671,62,1718.387097,1151.580645,37029,1544,3614,35608,1497,1487,14694,1373.203008,1667.673472,17532,1752.488193,999.7851928,418373,1431.191427,1103.384831,19275,1712.235331,1048.863606,14694,1373.203008,1667.673472
d31_04_G01_0_4_T,glasshouse_b2,Gladius,T0,R4,T,20382,2056,3475,65,1573.369231,989.1846154,42458,1623,1395,44978,2036,3556,20382,2032.633451,3463.707144,24339,1614.882082,953.2806607,376985,1862.883168,892.6189371,26899,1630.516413,1008.216216,17622,2077.227102,3649.285325
d31_05_G01_1_1_T,glasshouse_b2,Gladius,T1,R1,T,16888,1311,3809,54,1769.12963,2180,31328,1355,3511,41016,1387,2692,16888,1432.008764,3773.181312,15976,1469.764397,2507.123247,349877,1465.578343,3669.026081,12532,1386.184887,4137.545723,16826,1432.299715,3774.23749
d31_06_G01_1_2_T,glasshouse_b2,Gladius,T1,R2,T,5909,1644,774,50,1855.74,610.42,22459,1650,937,20505,1673,868,5909,1652.340328,777.7982738,13243,1735.829344,709.518236,383165,1817.470066,1444.116386,11818,1746.213996,679.3927907,4213,1653.518158,687.6152385
d31_07_G01_1_3_T,glasshouse_b2,Gladius,T1,R3,T,14307,1317,2066,61,1711.606557,711.3934426,26248,1597,1211,33278,1477,2248,14307,1366.010484,2081.873768,14249,1715.788055,1460.07018,664349,1765.001851,2021.990687,8714,1837.604774,1260.85529,9339,1432.263733,2718.04176
d31_08_G01_1_4_T,glasshouse_b2,Gladius,T1,R4,T,9934,1984,2631,51,1846.333333,2017.098039,23756,1804,1248,23581,1802,1245,8722,1937.913437,1603.074753,10479,1711.837866,875.7679168,417765,2003.33128,2095.460939,12643,1869.203591,1496.207546,7878,1626.018406,2075.371922
d31_09_G02_0_1_T,glasshouse_b2,5489,T0,R1,T,10985,784,4320,70,2464.185714,4214.757143,44106,2258,4070,54930,2136,2804,10985,813.2738279,4318.23878,21100,2443.64455,4135.756493,375043,886.5445402,3944.809643,25479,2430.068723,3973.455983,10695,813.9944834,4316.33324
d31_10_G02_0_1_T,glasshouse_b2,5489,T0,R2,T,15694,2517,2848,55,2466.490909,3006.763636,45084,2236,3415,68055,2345,2087,15694,2515.080923,2849.009303,21438,1790.397705,750.0274279,516436,2576.482819,2416.663585,19018,1767.514775,697.2403512,15664,2515.438138,2850.273557
d31_11_G02_0_3_T,glasshouse_b2,5489,T0,R3,T,21158,1556,3895,70,1563.228571,2996.042857,39024,1690,3581,45421,1575,2750,21158,1523.291946,3878.70673,17306,1509.739166,2658.500578,379362,1447.605725,3853.107517,11650,1429.041888,4267.610558,12230,1461.220687,4137.133933
d31_12_G02_0_4_T,glasshouse_b2,5489,T0,R4,T,14860,1053,2101,53,1255.433962,1504.811321,37298,2053,2992,40199,2057,2860,14860,1172.02712,2102.112584,20806,1525.093242,884.7770355,406411,1468.779041,1409.109544,16473,1564.689128,773.3990166,13931,1969.964324,2844.542962
d31_13_G02_1_1_T,glasshouse_b2,5489,T1,R1,T,10005,1741,1736,62,1696.612903,1291.870968,21105,1780,2439,22149,1809,2368,10005,1733.036882,1740.91984,11286,1625.841042,926.1143009,366588,1562.645722,2102.590775,12879,1593.363305,984.8837643,10005,1733.036882,1740.91984
d31_14_G02_1_2_T,glasshouse_b2,5489,T1,R2,T,18342,2353,2849,65,2261.630769,3211.169231,22786,2111,3348,23941,2119,1822,13691,2400.330947,3284.851654,10712,2113.243185,2480.999253,594957,2133.084615,2112.695195,10414,2335.630209,3849.449971,13691,2400.330947,3284.851654
d31_15_G02_1_3_T,glasshouse_b2,5489,T1,R3,T,14993,993,2943,60,1574.183333,3602.933333,30179,1215,3346,31750,1205,3309,14993,1076.604215,2924.86387,14198,1530.554726,3747.469503,634865,1232.449485,2362.565797,11475,919.8115033,2952.63329,10909,1140.910808,3226.009992
d31_16_G02_1_4_T,glasshouse_b2,5489,T1,R4,T,9874,1895,3165,56,1545.464286,898.5535714,29485,1873,3122,40606,1934,2259,9874,1970.034535,3147.525724,10479,1590.805516,769.4459395,466319,1990.833584,2301.007821,16406,2139.297513,3383.888334,9802,1968.219241,3142.785758
d31_17_G03_0_1_T,glasshouse_b2,CALINGIRI,T0,R1,T,21762,1371,3494,75,1520.173333,1106.88,38164,1404,3516,39776,1248,2913,13691,1305.975385,3344.465707,21459,1693.860105,1109.025817,506383,1428.040617,2958.911685,17322,1258.098545,2604.60478,8468,2537.674658,2706.773264
d31_18_G03_0_2_T,glasshouse_b2,CALINGIRI,T0,R2,T,20734,1197,2270,63,1476.380952,1464.888889,45003,1361,1549,47965,1322,1764,20734,1212.23242,2283.747179,22873,1457.56206,1076.897259,544577,1441.826247,1695.589368,18437,1437.659164,983.2227586,18248,1196.722874,2323.227258
d31_19_G03_0_3_T,glasshouse_b2,CALINGIRI,T0,R3,T,10188,1461,3190,60,1631.833333,3570.766667,42005,1463,1749,42510,1461,1762,10188,1446.610326,3190.329505,20041,1158.374432,2147.777656,368903,1451.293863,1387.091287,14168,878.2801383,2491.210757,10188,1446.610326,3190.329505
d31_20_G03_0_4_T,glasshouse_b2,CALINGIRI,T0,R4,T,18028,1804,2370,72,1491,4457.833333,46540,1162,3803,47431,1151,3726,18028,1873.609552,2353.373641,20474,1508.979975,4392.441243,609296,1965.004108,1873.54133,19826,1666.166599,1031.186876,18028,1873.609552,2353.373641
d31_21_G03_1_1_T,glasshouse_b2,CALINGIRI,T1,R1,T,22532,1923,3285,68,1709.205882,2903.308824,33510,1429,2099,33831,1429,2099,22532,1856.93507,3303.281821,14942,1672.452416,2986.036207,533957,1980.358134,2551.088573,15161,1573.082251,1609.685707,21264,1859.118322,3357.791996
d31_22_G03_1_2_T,glasshouse_b2,CALINGIRI,T1,R2,T,11100,1177,2684,58,1884.155172,1959.758621,26839,1756,1836,27206,1768,1868,9889,1140.193548,2577.500556,12873,1749.239571,3338.228074,349862,2018.400244,1584.287293,10850,2201.116037,4051.660829,9890,1140.208291,2577.588979
d31_23_G03_1_3_T,glasshouse_b2,CALINGIRI,T1,R3,T,10259,1451,2353,56,1616.071429,4040.375,26652,1420,2057,26259,1539,3697,10259,1497.987036,2341.881567,14981,1825.926507,3140.032508,394591,1903.228421,1492.084351,8246,1645.619331,1682.755518,10259,1497.987036,2341.881567
d31_24_G03_1_4_T,glasshouse_b2,CALINGIRI,T1,R4,T,24605,1147,3631,68,1265.691176,4275.102941,29238,1264,3941,29716,1250,3900,24040,1208.802995,3596.323295,13989,1088.824005,2819.748874,595753,990.7437747,2765.551124,19965,1193.041623,3878.419384,20759,1189.206561,3417.412159
d31_25_G04_0_1_S,glasshouse_b2,Forrest,T0,R1,S,6217,1010,2904,65,1476.876923,846.7846154,26099,944,3150,26491,944,3150,6217,1021.069326,2906.422551,11251,853.9976002,2792.779753,486855,1268.037025,2742.097103,10706,1429.616197,806.6099384,4820,975.8435685,3022.768465
d31_26_G04_0_2_S,glasshouse_b2,Forrest,T0,R2,S,6823,1404,3121,55,1724.363636,2904.272727,28994,1418,3239,30485,1404,3192,6823,1432.544775,3122.131467,11038,1197.925621,2479.243885,369152,1457.467615,2715.273895,6913,2003.943585,3016.809055,6823,1432.544775,3122.131467
d31_27_G04_0_3_S,glasshouse_b2,Forrest,T0,R3,S,11283,739,3223,57,1427.754386,659.3333333,24981,730,3002,34528,862,2170,11283,827.1229283,3201.93858,10414,695.6391396,2949.880641,383457,872.8358382,2234.680533,12552,698.6979764,2804.105481,5801,903.5150836,3697.577487
d31_28_G04_0_4_S,glasshouse_b2,Forrest,T0,R4,S,4815,1206,3936,63,1581.873016,658.7936508,22156,1480,3283,29128,1420,2678,4120,2554.93932,3024.73034,14795,1441.948091,822.5026022,378792,1454.677955,333.8230005,13120,1493.565168,762.7117378,4071,2556.110047,3020.934905
d31_29_G04_1_1_S,glasshouse_b2,Forrest,T1,R1,S,3708,976,3338,76,2500.078947,2555.921053,10588,1076,3085,13194,1183,2712,3708,971.6418554,3334.265372,6152,2502.590377,2602.614922,445289,881.1165086,2788.166002,4917,2495.3313,2769.101078,3708,971.6418554,3334.265372
d31_30_G04_1_2_S,glasshouse_b2,Forrest,T1,R2,S,2471,690,2288,81,754.1728395,2447.654321,13396,791,2557,10995,1740,2479,2471,694.8170781,2289.259409,6461,739.4816592,2496.655471,376177,871.758696,2482.24623,5167,746.6495065,2324.51287,2257,685.6663713,2306.628268
d31_31_G04_1_3_S,glasshouse_b2,Forrest,T1,R3,S,3843,662,3157,53,398,2905.981132,16415,974,1891,15384,976,1890,3843,649.3791309,3156.629716,6095,2185.090894,3010.8274,358494,1321.400205,2057.419388,3976,634.5487928,3150.246479,3843,649.3791309,3156.629716
d31_32_G04_1_4_S,glasshouse_b2,Forrest,T1,R4,S,5224,591,2528,53,1496.962264,759.9056604,14032,793,2157,14032,793,2157,5224,591.0045942,2528.105475,5575,687.8803587,2220.584574,297926,830.7036546,2139.733679,4695,2488.134398,3094.66688,4171,564.6329417,2612.421002
d31_33_G05_0_1_S,glasshouse_b2,Hartog,T0,R1,S,5534,1346,3685,91,1157.186813,2690.912088,21343,1245,2784,23637,1249,2704,5534,1351.838995,3681.850199,11160,1522.853763,762.6120072,343963,1453.040618,3082.850609,9972,1165.995086,2433.394204,5534,1351.838995,3681.850199
d31_34_G05_0_2_S,glasshouse_b2,Hartog,T0,R2,S,6624,2125,1350,94,1597.829787,749.3723404,35959,1578,1048,47024,1960,2389,6624,2125.186745,1350.072464,22227,1593.982769,724.321006,380209,1453.26972,332.8549955,19752,1590.415198,673.6773491,6599,2124.675708,1348.727686
d31_35_G05_0_3_S,glasshouse_b2,Hartog,T0,R3,S,5567,1423,4241,95,1630.084211,677.4526316,25611,1266,3476,33794,1190,3209,3813,1652.794388,475.5129819,14270,1564.006097,737.2105116,354264,1459.31214,3371.10252,12869,1571.448209,667.3478126,3811,988.0139071,2236.600892
d31_36_G05_0_4_S,glasshouse_b2,Hartog,T0,R4,S,9144,725,4522,102,639.3137255,4966.27451,33778,1337,1382,40330,750,2941,9144,731.329615,4521.625,17062,729.9035283,2879.344039,479742,842.9630781,3865.561091,14495,725.748189,2808.263263,9126,731.4934254,4521.692636
d31_37_G05_1_1_S,glasshouse_b2,Hartog,T1,R1,S,4859,2361,2581,65,1046.784615,2879.415385,10596,1088,2189,10596,1088,2189,4859,2375.379708,2584.154353,4361,979.6308186,2186.462509,186227,2574.185263,2631.044199,4853,2370.325366,2423.608696,4859,2375.379708,2584.154353
d31_38_G05_1_2_S,glasshouse_b2,Hartog,T1,R2,S,2926,1082,2518,58,876.1206897,2295.172414,22041,1110,1504,25495,1050,2015,2926,1080.302461,2517.643199,9984,857.9956931,2192.721154,310482,1443.672599,848.3627875,9285,883.8012924,2427.742272,2849,1080.75781,2511.213759
d31_39_G05_1_3_S,glasshouse_b2,Hartog,T1,R3,S,6589,1492,2632,71,1012.507042,2211.492958,17983,1493,2612,21036,1524,2537,6589,1501.673395,2634.397632,7946,1297.076642,2893.427259,358130,1449.205445,2197.814165,8026,1656.273362,2338.649514,4244,1422.627238,2822.75
d31_40_G05_1_4_S,glasshouse_b2,Hartog,T1,R4,S,11009,2387,3199,66,1553.348485,4291.590909,27151,1665,3469,33771,2392,3151,11009,2374.050686,3201.709329,14968,2130.960249,3044.503407,405051,2193.155711,2694.856524,15217,2446.994546,2670.686141,10879,2373.780586,3201.379447
d31_41_G06_0_1_S,glasshouse_b2,3811,T0,R1,S,8161,1446,3582,67,1640.61194,900.0597015,28739,1392,3002,30814,1393,2786,8161,1428.233305,3580.214557,12548,1494.172059,3548.558017,536047,1223.537266,3323.186665,11212,1477.405102,3336.807706,8161,1428.233305,3580.214557
d31_42_G06_0_2_S,glasshouse_b2,3811,T0,R2,S,13767,902,3126,58,433.9482759,3467.5,41041,1058,1723,44199,1026,1828,13767,852.960921,3111.240139,18116,1917.184699,2787.196346,513595,1462.562792,3478.599139,18557,782.2724039,2258.022256,13767,852.960921,3111.240139
d31_43_G06_0_3_S,glasshouse_b2,3811,T0,R3,S,17401,1764,3714,45,1583.133333,1466.155556,47118,1755,3964,46342,1402,2110,17401,1822.219068,3713.885754,22706,1789.358407,2627.060821,454193,1521.900047,3258.908455,20626,700.1035101,4004.851789,17238,1822.927312,3713.904687
d31_44_G06_0_4_S,glasshouse_b2,3811,T0,R4,S,9712,674,2871,58,883.0517241,3479.362069,41449,1201,1434,45154,1203,3151,7334,798.7781565,1445.631443,18572,1524.524876,981.1356881,399340,861.2349777,1054.203906,13249,812.5727225,2743.852819,7254,795.4565757,1452.093879
d31_45_G06_1_1_S,glasshouse_b2,3811,T1,R1,S,9031,787,2391,66,1029.363636,1750.924242,28629,1253,1909,27884,1257,1894,6837,779.6704695,2205.885769,15327,1345.589678,3192.421935,392611,856.9652226,1525.730132,15794,1657.060529,3675.433709,6815,779.6311079,2207.808217
d31_46_G06_1_2_S,glasshouse_b2,3811,T1,R2,S,10684,1047,2576,69,1299.246377,2084.57971,23567,1653,1995,21918,1724,2122,10684,1047.031636,2575.597061,12626,1289.184461,2240.230556,400390,1420.34618,2091.865406,11368,1278.03589,3919.293543,10404,1048.211553,2570.040177
d31_47_G06_1_3_S,glasshouse_b2,3811,T1,R3,S,5742,1459,2228,79,1294.126582,3219.658228,18918,1493,2794,19208,1484,2758,5690,1445.130404,2224.975395,9809,1374.549699,2514.477011,560730,1490.054748,1783.180302,8444,1502.024159,1856.282568,5649,1445.049743,2228.78775
d31_48_G06_1_4_S,glasshouse_b2,3811,T1,R4,S,19270,1441,3221,71,1669.577465,1445.169014,24769,1427,3427,25536,1330,3293,18976,1443.906777,3213.753373,12443,1413.636904,2843.168448,712627,1460.280866,2631.959999,8330,1646.332173,3967.334934,18956,1443.573169,3212.560561
d43_01_G01_0_1_T,glasshouse_b2,Gladius,T0,R1,T,9855,2188,2488,56,2449.5,2186.125,67876,1318,3754,59503,1143,3398,9855,2168.094368,2526.745814,25422,2065.531272,4203.654591,434362,2388.730985,2128.311832,26295,772.1307473,2969.553489,7845,499.9923518,3095.649713
d43_02_G01_0_2_T,glasshouse_b2,Gladius,T0,R2,T,9215,1875,3615,73,1430.479452,3150.342466,55824,1690,3697,59171,1697,3681,8987,1817.235229,3600.210081,22409,1530.414878,4349.160337,619425,2075.913357,2544.146268,24956,1810.965619,3930.985294,8926,1818.345844,3596.845395
